Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR04,OUT035,1585.1949066106156
FDR14,OUT049,748.9463052520662
DRC36,OUT010,424.22911316086794
FDE39,OUT019,584.0070270438342
FDP57,OUT049,1585.1949066106156
FDE57,OUT046,2202.335339738023
NCN18,OUT046,1611.083902256131
NCQ05,OUT018,943.1284351194992
FDW47,OUT035,1676.6311400454429
FDV46,OUT035,2172.43935777419
NCP29,OUT045,813.3521202352824
FDE09,OUT018,676.6682210724425
NCU06,OUT027,5799.142432898899
FDT19,OUT010,424.22911316086794
DRF15,OUT017,2492.082356971697
DRI51,OUT013,2535.483159530135
NCX54,OUT013,1585.1949066106156
DRE01,OUT013,3636.287317578894
NCB07,OUT045,2735.3644222658563
FDU50,OUT035,1650.3415369977897
FDG40,OUT035,726.0500473121826
FDW10,OUT018,959.277488388318
FDX51,OUT013,2735.3644222658563
NCP17,OUT045,820.1291750868235
FDP21,OUT035,2735.3644222658563
FDL04,OUT045,1585.1949066106156
FDV23,OUT013,1922.0422046582335
FDF24,OUT046,1527.3967032919998
FDH56,OUT027,2880.0738465582376
FDB51,OUT049,748.9463052520662
FDI58,OUT027,2494.3569761718713
FDR20,OUT013,728.1609863206198
FDC51,OUT018,832.1119993784409
FDB16,OUT027,2365.731968759427
FDE40,OUT049,748.9463052520662
NCM17,OUT035,728.1609863206198
FDU56,OUT035,2735.3644222658563
FDS32,OUT019,495.6432888311543
FDX02,OUT049,3636.287317578894
FDT39,OUT027,3698.6676000743146
FDE35,OUT017,748.9463052520662
NCI42,OUT019,420.5756925653507
DRL23,OUT046,1585.1949066106156
FDA10,OUT046,1895.3039051602448
FDA11,OUT013,1585.1949066106156
NCM06,OUT046,2503.3235626977325
NCT05,OUT035,3636.287317578894
NCQ02,OUT010,424.22911316086794
NCY06,OUT049,2061.2766298012116
FDY56,OUT035,3636.287317578894
FDL02,OUT035,1585.1949066106156
NCI06,OUT035,2660.0038506143683
FDQ14,OUT045,2492.082356971697
FDQ12,OUT017,3636.287317578894
FDP36,OUT046,728.1609863206198
FDK21,OUT027,5664.1439593745545
FDO40,OUT045,2492.082356971697
NCK54,OUT019,648.2533916868616
FDY09,OUT018,959.277488388318
NCW30,OUT049,3636.287317578894
NCC55,OUT027,925.8788481167711
FDE58,OUT018,692.3661113938512
FDR39,OUT013,2735.3644222658563
FDU28,OUT049,2735.3644222658563
FDH08,OUT017,3636.287317578894
FDG35,OUT045,2558.074959560707
FDG22,OUT049,726.0500473121826
FDC34,OUT035,2503.3235626977325
FDP15,OUT018,953.7797251739421
FDK34,OUT010,420.5756925653507
FDU45,OUT035,1650.3415369977897
FDQ04,OUT027,925.8788481167711
FDX22,OUT018,953.7797251739421
FDB45,OUT017,1585.1949066106156
NCH43,OUT027,5553.847921547271
DRE60,OUT046,3636.287317578894
FDD17,OUT027,5728.382279790536
NCM54,OUT017,2005.2631057845713
NCH55,OUT013,2014.5447043875365
NCT06,OUT017,2503.3235626977325
FDA48,OUT027,5580.977116791886
FDY58,OUT027,5800.927206353486
FDO25,OUT045,3622.754003646639
FDN50,OUT045,1585.1949066106156
FDH35,OUT035,2503.3235626977325
FDK09,OUT045,3636.287317578894
FDO16,OUT013,1527.3967032919998
FDW11,OUT045,820.1291750868235
FDU47,OUT027,3403.3862436150825
NCQ42,OUT010,543.1604406240043
FDK55,OUT027,2442.3357359086685
FDN08,OUT049,1650.3415369977897
FDT57,OUT045,3636.287317578894
FDJ12,OUT018,953.7797251739421
DRL59,OUT017,736.7065491297458
NCN53,OUT046,726.0500473121826
FDO51,OUT010,274.50274650374166
FDK56,OUT017,2735.3644222658563
FDY12,OUT035,742.7567741493945
FDU15,OUT035,726.0500473121826
FDQ19,OUT046,3636.287317578894
DRF15,OUT045,2492.082356971697
DRE25,OUT019,666.9112886742766
FDK57,OUT018,692.3661113938512
FDD33,OUT010,420.5756925653507
FDR34,OUT027,5772.938132566609
FDU04,OUT045,1895.3039051602448
FDE35,OUT019,285.80913929944796
NCD31,OUT035,2503.3235626977325
FDJ56,OUT035,1585.1949066106156
NCU53,OUT046,2503.3235626977325
FDD39,OUT035,3622.754003646639
NCU17,OUT019,666.9112886742766
FDJ20,OUT046,1922.0422046582335
NCW41,OUT018,959.277488388318
FDL52,OUT035,726.0500473121826
FDS39,OUT035,2202.335339738023
DRJ47,OUT045,2558.074959560707
FDP13,OUT010,274.50274650374166
DRK39,OUT010,666.9132988910799
FDF28,OUT010,551.4626803554039
FDB09,OUT045,1949.7412403342166
FDM51,OUT046,1585.1949066106156
DRM49,OUT018,274.50274650374166
DRF23,OUT013,2558.074959560707
DRH01,OUT035,2558.074959560707
FDH12,OUT027,2559.4258538629906
FDA28,OUT019,570.1841112229515
FDW37,OUT018,666.9112886742766
FDF02,OUT046,1585.1949066106156
DRL37,OUT046,728.1609863206198
NCF43,OUT046,2202.335339738023
FDH08,OUT010,420.5756925653507
FDR34,OUT019,420.5756925653507
NCK19,OUT049,2735.3644222658563
NCD55,OUT018,274.50274650374166
FDT27,OUT049,3636.287317578894
FDQ57,OUT045,2492.082356971697
FDA47,OUT035,2503.3235626977325
DRG15,OUT027,1717.8648340576497
FDE05,OUT018,943.1284351194992
FDN46,OUT046,1585.1949066106156
FDX27,OUT027,2542.3807738730566
FDT51,OUT045,1604.0275986335805
FDU33,OUT013,728.1609863206198
FDJ16,OUT027,1639.1060463580486
FDD20,OUT019,578.2201892312572
FDT36,OUT049,726.0500473121826
DRF15,OUT027,3424.582556589853
FDN52,OUT010,666.9112886742766
FDC22,OUT027,5503.118069361695
FDX15,OUT045,2503.3235626977325
FDT13,OUT013,2735.3644222658563
FDU04,OUT017,1895.3039051602448
FDU31,OUT019,420.5756925653507
FDW59,OUT027,2316.8256700756283
NCO29,OUT046,2503.3235626977325
FDL15,OUT035,2492.082356971697
FDI41,OUT049,2492.082356971697
FDQ48,OUT049,1585.1949066106156
DRI39,OUT013,748.9463052520662
FDI08,OUT013,3636.287317578894
FDC21,OUT049,1604.0275986335805
FDF58,OUT035,788.3467863364056
FDS08,OUT010,424.22911316086794
FDE47,OUT045,1922.0422046582335
NCP18,OUT019,426.18397055804013
NCR41,OUT013,1585.1949066106156
FDA27,OUT013,3636.287317578894
FDA43,OUT035,2735.3644222658563
FDA49,OUT045,1565.9379012614058
NCE55,OUT018,959.277488388318
DRM49,OUT027,925.8788481167711
FDF22,OUT027,5546.327398354752
FDQ15,OUT018,661.9264457927999
NCS54,OUT017,2558.074959560707
NCY05,OUT013,726.0500473121826
FDR45,OUT046,3636.287317578894
FDK57,OUT049,1895.3039051602448
FDF41,OUT010,420.5756925653507
FDV21,OUT046,1958.7485917365789
FDD51,OUT046,728.1609863206198
FDF33,OUT046,1597.214705404955
FDA38,OUT046,3636.287317578894
FDR56,OUT045,2735.3644222658563
NCN41,OUT017,1895.3039051602448
FDC60,OUT027,2479.587056881222
FDB47,OUT045,3600.303136741619
DRH01,OUT013,2558.074959560707
FDW08,OUT046,1585.1949066106156
FDF38,OUT027,925.8788481167711
FDY32,OUT017,2503.3235626977325
FDG34,OUT049,1597.214705404955
FDG47,OUT019,420.5756925653507
NCF18,OUT035,2735.3644222658563
FDL39,OUT019,424.22911316086794
NCH55,OUT035,1986.3683903094304
DRJ35,OUT049,748.9463052520662
FDS44,OUT035,3636.287317578894
DRE01,OUT018,953.7797251739421
FDY39,OUT013,2735.3644222658563
FDY32,OUT018,959.277488388318
FDR33,OUT027,2808.5381265511896
NCP50,OUT049,1527.3967032919998
FDZ47,OUT018,666.9112886742766
FDU57,OUT049,2492.082356971697
FDY44,OUT013,2735.3644222658563
DRH59,OUT018,431.79965497753113
FDB03,OUT027,5785.781837585844
FDY46,OUT045,2735.3644222658563
FDM39,OUT045,2637.2488287123665
FDY36,OUT035,1059.0003143589827
NCM55,OUT035,2735.3644222658563
FDJ50,OUT010,283.6961116092306
DRL60,OUT013,2492.082356971697
NCJ54,OUT049,3636.287317578894
FDX59,OUT017,726.0500473121826
FDI07,OUT013,2806.9741054268493
DRF51,OUT010,274.50274650374166
FDM14,OUT017,1597.214705404955
FDP21,OUT045,2735.3644222658563
FDE40,OUT035,820.1291750868235
FDE05,OUT035,2492.082356971697
FDM13,OUT027,3261.8463293245554
FDC34,OUT027,3655.738521056607
NCI55,OUT018,835.663149650499
NCE43,OUT018,959.277488388318
FDW58,OUT018,666.9112886742766
FDG60,OUT045,3636.287317578894
FDV31,OUT017,2567.22308722116
FDR47,OUT013,2735.3644222658563
FDM60,OUT019,274.50274650374166
NCF06,OUT018,953.7797251739421
NCN26,OUT027,2860.6721473345333
FDQ59,OUT049,1555.9344958340039
FDF09,OUT046,726.0500473121826
NCS06,OUT017,3636.287317578894
FDT44,OUT046,1650.3415369977897
FDI19,OUT017,3636.287317578894
FDT22,OUT017,748.9463052520662
NCF54,OUT027,4194.332323004583
DRG25,OUT045,2735.3644222658563
FDB59,OUT017,2735.3644222658563
FDQ37,OUT017,2735.3644222658563
FDP56,OUT035,728.1609863206198
FDW44,OUT035,2558.074959560707
FDJ26,OUT010,420.5756925653507
FDU43,OUT018,953.7797251739421
FDW33,OUT045,1585.1949066106156
NCX53,OUT027,3439.642485791859
FDN56,OUT010,426.18397055804013
DRF15,OUT049,2492.082356971697
FDO33,OUT017,1650.3415369977897
FDZ39,OUT010,666.9112886742766
NCJ19,OUT017,748.9463052520662
FDU01,OUT035,2735.3644222658563
FDT12,OUT035,3636.287317578894
NCM18,OUT018,291.976099528082
FDP19,OUT017,2023.2468836431972
NCR42,OUT049,726.0500473121826
FDN10,OUT046,1650.3415369977897
FDG44,OUT017,746.1733726432165
FDQ10,OUT046,2558.074959560707
DRH13,OUT049,1585.1949066106156
FDT52,OUT013,3636.287317578894
FDM56,OUT045,1604.0275986335805
NCO43,OUT010,666.9112886742766
NCV29,OUT035,2637.2488287123665
NCF06,OUT013,3636.287317578894
FDO50,OUT035,1585.1949066106156
FDT59,OUT013,3636.287317578894
FDX40,OUT027,925.8788481167711
FDE50,OUT017,2735.3644222658563
FDX51,OUT017,2735.3644222658563
NCD30,OUT018,666.9112886742766
FDK15,OUT013,1585.1949066106156
FDL12,OUT045,748.9463052520662
FDK46,OUT017,3636.287317578894
DRH49,OUT010,661.9264457927999
FDQ57,OUT046,2492.082356971697
FDY59,OUT017,1585.1949066106156
FDO09,OUT018,953.7797251739421
NCG30,OUT035,2005.2631057845713
FDM09,OUT017,2535.483159530135
NCN17,OUT027,2521.2530013491514
NCS42,OUT013,1585.1949066106156
FDD02,OUT019,648.2533916868616
FDE34,OUT013,2725.882687081712
FDU38,OUT045,2735.3644222658563
FDB33,OUT046,2503.3235626977325
NCJ29,OUT017,1565.9379012614058
FDZ27,OUT035,728.1609863206198
FDI40,OUT013,1585.1949066106156
FDG22,OUT013,726.0500473121826
FDT51,OUT017,1604.0275986335805
FDF20,OUT018,953.7797251739421
FDV50,OUT035,1895.3039051602448
FDT02,OUT049,726.0500473121826
DRC49,OUT017,2492.082356971697
FDF26,OUT049,2492.082356971697
FDV52,OUT035,1650.3415369977897
FDX59,OUT049,726.0500473121826
FDV25,OUT035,3636.287317578894
FDW23,OUT027,925.8788481167711
FDE53,OUT018,678.93130382964
FDA19,OUT017,2070.8251638728857
FDH22,OUT046,1986.3683903094304
NCO41,OUT013,1585.1949066106156
FDX12,OUT017,3636.287317578894
FDF17,OUT013,2735.3644222658563
FDS11,OUT045,3636.287317578894
FDR51,OUT035,2492.082356971697
FDT49,OUT010,666.9112886742766
FDC56,OUT013,1790.2247848537459
FDR13,OUT027,2895.2549258616446
FDQ60,OUT035,1824.1762876618193
FDN38,OUT049,3636.287317578894
NCL29,OUT013,2503.3235626977325
FDO13,OUT027,3945.6115903314744
FDE26,OUT018,901.5461140835639
FDA31,OUT010,424.22911316086794
FDX14,OUT035,1119.1117390763336
FDA34,OUT045,2558.074959560707
FDF26,OUT013,2492.082356971697
FDE38,OUT045,2513.335981000948
DRI11,OUT046,1650.3415369977897
FDQ60,OUT027,2952.9493453677214
FDL21,OUT027,925.8788481167711
DRC12,OUT027,5562.862653935206
FDC47,OUT046,3636.287317578894
FDE57,OUT045,2191.9997052154768
FDT14,OUT045,1790.2247848537459
NCZ53,OUT046,2735.3644222658563
FDE28,OUT018,953.7797251739421
FDR19,OUT035,2400.8756513386925
NCF54,OUT019,424.22911316086794
FDZ08,OUT046,1527.3967032919998
NCJ05,OUT018,943.1284351194992
FDF59,OUT046,2005.2631057845713
NCO05,OUT035,1585.1949066106156
FDW24,OUT018,274.50274650374166
NCX42,OUT018,959.277488388318
NCA53,OUT035,728.1609863206198
FDI45,OUT019,424.22911316086794
FDG46,OUT046,1650.3415369977897
FDM20,OUT010,420.5756925653507
FDW11,OUT010,285.80913929944796
FDX08,OUT035,2660.0038506143683
NCK17,OUT035,726.0500473121826
FDK32,OUT018,943.1284351194992
NCA42,OUT035,2503.3235626977325
DRI01,OUT035,2558.074959560707
NCL55,OUT049,3636.287317578894
DRE25,OUT018,666.9112886742766
FDD14,OUT017,2735.3644222658563
FDB10,OUT046,3636.287317578894
DRN11,OUT035,2492.082356971697
FDP38,OUT018,277.8009754074144
NCA30,OUT017,2735.3644222658563
FDT15,OUT017,2735.3644222658563
NCP55,OUT018,285.80913929944796
FDF12,OUT035,2492.082356971697
FDM21,OUT018,953.7797251739421
FDX56,OUT035,3502.158353338125
FDF10,OUT017,2492.082356971697
FDT32,OUT045,2735.3644222658563
FDM51,OUT018,666.9112886742766
NCR50,OUT018,959.277488388318
FDI19,OUT049,3636.287317578894
FDX21,OUT017,1592.1594146948416
FDR31,OUT035,2492.082356971697
FDY02,OUT013,3636.287317578894
NCA29,OUT045,2558.074959560707
NCX17,OUT046,3636.287317578894
FDM12,OUT045,2735.3644222658563
FDI53,OUT027,3754.30506222434
NCU30,OUT049,2503.3235626977325
FDC56,OUT027,3103.9769076295956
FDK27,OUT018,832.1119993784409
NCK18,OUT017,2513.335981000948
FDB52,OUT019,420.5756925653507
DRG25,OUT027,5322.246268919057
FDZ13,OUT049,736.7065491297458
FDB57,OUT019,420.5756925653507
FDR40,OUT046,1537.2376667714584
NCO14,OUT019,274.50274650374166
NCN19,OUT045,2735.3644222658563
FDQ28,OUT019,424.22911316086794
FDO13,OUT018,959.277488388318
FDK48,OUT013,1527.3967032919998
FDU07,OUT018,943.1284351194992
FDW20,OUT046,1922.0422046582335
FDV12,OUT010,666.9112886742766
FDH24,OUT013,2503.3235626977325
FDV59,OUT049,3622.754003646639
FDK57,OUT045,1790.2247848537459
FDL16,OUT027,925.8788481167711
NCQ17,OUT046,2503.3235626977325
FDJ15,OUT018,959.277488388318
FDX24,OUT049,1585.1949066106156
FDT47,OUT046,1585.1949066106156
FDT10,OUT049,748.9463052520662
FDZ37,OUT018,668.2390944138572
FDW43,OUT027,5807.253781863265
DRN36,OUT017,1585.1949066106156
FDJ14,OUT045,1527.3967032919998
FDA32,OUT013,3636.287317578894
FDJ38,OUT019,424.22911316086794
FDQ57,OUT017,2492.082356971697
NCQ41,OUT019,424.22911316086794
FDG56,OUT049,748.9463052520662
DRC13,OUT027,3163.7515278051687
FDV55,OUT035,2492.082356971697
FDQ49,OUT045,2503.3235626977325
FDE29,OUT010,285.80913929944796
FDR03,OUT013,3502.158353338125
FDD45,OUT049,1585.1949066106156
FDN38,OUT010,420.5756925653507
FDT56,OUT046,748.9463052520662
FDT48,OUT045,3042.365474373319
FDU03,OUT049,2681.6599502523422
FDC56,OUT010,648.2533916868616
NCO43,OUT027,2521.2530013491514
FDQ27,OUT017,1585.1949066106156
FDR03,OUT046,3502.158353338125
DRH23,OUT010,285.80913929944796
FDG22,OUT045,726.0500473121826
NCJ42,OUT013,1585.1949066106156
FDR24,OUT046,1585.1949066106156
FDW60,OUT035,2558.074959560707
FDJ08,OUT013,2735.3644222658563
DRL59,OUT018,281.51696129428046
FDG60,OUT010,420.5756925653507
FDW27,OUT017,2503.3235626977325
FDX14,OUT018,661.9264457927999
FDC20,OUT013,748.9463052520662
NCS29,OUT018,953.7797251739421
FDJ56,OUT046,1585.1949066106156
FDB20,OUT019,661.9264457927999
FDL28,OUT027,5702.724609829348
FDW01,OUT018,943.1284351194992
FDL03,OUT046,2735.3644222658563
FDX22,OUT049,3622.754003646639
FDJ21,OUT035,2492.082356971697
FDR31,OUT045,2492.082356971697
FDG21,OUT035,2492.082356971697
FDS22,OUT027,925.8788481167711
FDK08,OUT035,1585.1949066106156
FDE17,OUT018,943.1284351194992
NCN30,OUT017,1585.1949066106156
FDT50,OUT046,1585.1949066106156
NCX42,OUT049,2503.3235626977325
FDJ12,OUT035,3600.303136741619
NCA18,OUT027,2895.2549258616446
FDP23,OUT019,420.5756925653507
FDX12,OUT013,3636.287317578894
FDN40,OUT018,943.1284351194992
FDV48,OUT035,1527.3967032919998
NCY54,OUT013,2558.074959560707
FDL16,OUT010,274.50274650374166
FDR45,OUT018,953.7797251739421
FDJ52,OUT046,2503.3235626977325
DRG01,OUT017,1527.3967032919998
FDP52,OUT013,3636.287317578894
FDU58,OUT017,2735.3644222658563
FDL02,OUT045,1585.1949066106156
FDG28,OUT013,3636.287317578894
FDA19,OUT035,2023.2468836431972
FDW46,OUT027,1747.3431896138627
NCD43,OUT049,1585.1949066106156
DRG39,OUT013,736.7065491297458
NCF55,OUT049,726.0500473121826
FDJ07,OUT046,1650.3415369977897
FDE08,OUT046,2492.082356971697
FDP56,OUT019,274.50274650374166
FDT45,OUT045,746.1733726432165
FDF17,OUT018,959.277488388318
FDX44,OUT046,1575.4644528184258
FDM28,OUT027,4453.564966971951
FDI36,OUT049,2735.3644222658563
FDS07,OUT045,1650.3415369977897
FDD36,OUT045,1650.3415369977897
FDW11,OUT046,748.9463052520662
FDN40,OUT049,2503.3235626977325
NCQ18,OUT049,1585.1949066106156
NCQ54,OUT017,2513.335981000948
NCS42,OUT045,1585.1949066106156
DRH39,OUT010,610.1668007186364
FDC09,OUT027,2533.6924515428723
FDT08,OUT010,426.18397055804013
FDC08,OUT035,3636.287317578894
FDT20,OUT017,726.0500473121826
FDS35,OUT035,820.1291750868235
FDX58,OUT018,959.277488388318
FDW58,OUT046,1585.1949066106156
DRD27,OUT046,1585.1949066106156
FDH32,OUT019,666.9112886742766
FDS26,OUT035,3636.287317578894
FDQ31,OUT046,1565.9379012614058
FDP11,OUT018,953.7797251739421
FDD58,OUT017,1585.1949066106156
FDM33,OUT045,3636.287317578894
FDZ16,OUT049,2735.3644222658563
NCS29,OUT010,420.5756925653507
NCM18,OUT019,285.80913929944796
FDP11,OUT049,3636.287317578894
NCC42,OUT017,2202.335339738023
DRM23,OUT046,2558.074959560707
NCN55,OUT027,5803.342120536849
FDK46,OUT013,3636.287317578894
FDR01,OUT046,2763.5635688590737
NCA05,OUT045,2492.082356971697
NCP43,OUT017,2660.0038506143683
FDR12,OUT010,424.22911316086794
FDQ01,OUT013,3636.287317578894
FDM13,OUT046,2080.0931824384143
FDQ19,OUT017,3636.287317578894
FDK56,OUT019,424.22911316086794
NCX06,OUT010,424.22911316086794
FDO56,OUT027,2895.2549258616446
FDU45,OUT045,1650.3415369977897
FDI16,OUT019,285.80913929944796
FDL32,OUT046,1650.3415369977897
FDA07,OUT046,1922.0422046582335
FDA14,OUT045,2492.082356971697
FDV46,OUT027,3390.4544109710682
NCO07,OUT035,3622.754003646639
NCP41,OUT046,1585.1949066106156
FDY60,OUT018,912.0013311919379
FDN38,OUT017,3636.287317578894
FDO15,OUT046,1059.0003143589827
FDT60,OUT013,1895.3039051602448
FDA55,OUT035,3636.287317578894
FDE02,OUT010,666.9112886742766
DRJ39,OUT049,3636.287317578894
FDV34,OUT035,1059.0003143589827
FDS20,OUT027,5168.763162005984
FDF02,OUT027,2605.024539915949
FDW40,OUT017,2279.8641204471364
NCB43,OUT046,2735.3644222658563
FDR58,OUT017,1585.1949066106156
DRJ59,OUT035,726.0500473121826
NCD30,OUT017,1585.1949066106156
FDE14,OUT017,1585.1949066106156
FDC28,OUT018,678.93130382964
FDU16,OUT018,671.1459040369157
NCD19,OUT035,748.9463052520662
FDU21,OUT046,726.0500473121826
FDV59,OUT027,5405.918660708309
FDU03,OUT045,2704.1020830571865
FDC33,OUT010,420.5756925653507
NCR42,OUT035,726.0500473121826
DRH59,OUT035,1110.7304412480828
NCM31,OUT035,2222.016332467235
FDS50,OUT035,3636.287317578894
FDP39,OUT046,742.7567741493945
FDQ55,OUT013,1650.3415369977897
FDV36,OUT019,570.1841112229515
FDI05,OUT027,2443.716517768454
FDS45,OUT027,2533.6924515428723
FDA39,OUT045,726.0500473121826
FDC37,OUT010,664.4414851870614
FDJ60,OUT027,4155.836146129406
DRQ35,OUT046,1904.6644004018847
NCJ06,OUT046,1749.4295123993204
NCY42,OUT018,943.1284351194992
DRM37,OUT049,2735.3644222658563
FDR14,OUT045,736.7065491297458
FDE51,OUT049,728.1609863206198
FDT33,OUT017,2513.335981000948
FDR08,OUT013,1650.3415369977897
FDE36,OUT010,424.22911316086794
FDL22,OUT019,666.9112886742766
FDR44,OUT013,2098.972170010323
FDI56,OUT019,666.9112886742766
FDE47,OUT010,548.6240876056974
FDV27,OUT010,666.9112886742766
FDV10,OUT049,728.1609863206198
FDC40,OUT045,1527.3967032919998
NCX41,OUT013,3622.754003646639
NCQ38,OUT027,2491.31006360396
FDV12,OUT027,2528.517177766568
FDE52,OUT017,1585.1949066106156
FDG20,OUT027,4284.2725818202225
FDV16,OUT027,925.8788481167711
FDI32,OUT017,1650.3415369977897
FDJ32,OUT049,748.9463052520662
FDN39,OUT018,959.277488388318
FDY34,OUT017,2513.335981000948
FDC14,OUT035,726.0500473121826
FDA55,OUT017,3636.287317578894
FDZ50,OUT010,424.22911316086794
DRG13,OUT049,2503.3235626977325
FDP01,OUT013,2492.082356971697
NCG54,OUT017,2558.074959560707
FDM13,OUT045,2136.2118219579306
NCO18,OUT027,4501.302232899004
NCW41,OUT013,2503.3235626977325
FDM52,OUT027,3599.9163102669577
NCF55,OUT035,726.0500473121826
FDT09,OUT046,2080.0931824384143
NCM19,OUT035,1604.0275986335805
FDW12,OUT018,943.1284351194992
FDP15,OUT019,420.5756925653507
FDK36,OUT045,728.1609863206198
FDZ25,OUT035,2558.074959560707
NCW06,OUT049,2735.3644222658563
FDW60,OUT046,2660.0038506143683
DRC49,OUT013,2492.082356971697
NCT17,OUT035,2735.3644222658563
NCN06,OUT018,959.277488388318
FDC45,OUT013,2558.074959560707
DRJ47,OUT019,424.22911316086794
NCF06,OUT045,3636.287317578894
FDE21,OUT010,648.2533916868616
DRG27,OUT013,726.0500473121826
FDW40,OUT049,2202.335339738023
NCO53,OUT046,2735.3644222658563
FDE23,OUT049,728.1609863206198
FDQ16,OUT046,1592.1594146948416
FDS26,OUT045,3636.287317578894
FDZ13,OUT010,274.50274650374166
FDS14,OUT049,2503.3235626977325
FDC10,OUT045,1650.3415369977897
FDY16,OUT049,2735.3644222658563
FDJ20,OUT035,1958.7485917365789
FDV43,OUT035,728.1609863206198
FDZ32,OUT027,2533.6924515428723
FDR23,OUT046,2558.074959560707
FDN24,OUT035,742.7567741493945
FDE34,OUT027,4876.183691365707
FDU31,OUT013,3636.287317578894
FDW33,OUT018,666.9112886742766
FDU26,OUT046,1650.3415369977897
FDE20,OUT027,4288.255165187615
NCW05,OUT035,1585.1949066106156
FDB22,OUT018,943.1284351194992
FDO56,OUT046,1650.3415369977897
FDA19,OUT027,3289.57373836247
DRI39,OUT045,748.9463052520662
FDH52,OUT018,285.80913929944796
FDZ50,OUT035,2735.3644222658563
NCN42,OUT035,2492.082356971697
FDB53,OUT013,2492.082356971697
DRG11,OUT017,1597.214705404955
DRK11,OUT027,3603.8880012021505
FDQ60,OUT017,1895.3039051602448
FDT36,OUT017,726.0500473121826
DRG25,OUT018,959.277488388318
DRJ23,OUT046,2735.3644222658563
FDG05,OUT035,2503.3235626977325
NCK06,OUT018,841.8140986416704
FDU52,OUT017,2503.3235626977325
FDW07,OUT018,666.9112886742766
NCM17,OUT045,728.1609863206198
FDA22,OUT045,2535.483159530135
NCA41,OUT018,959.277488388318
FDF38,OUT035,728.1609863206198
FDH52,OUT046,759.6170663944955
FDY58,OUT019,420.5756925653507
FDZ16,OUT045,2735.3644222658563
NCM18,OUT017,748.9463052520662
FDA22,OUT018,959.277488388318
NCJ43,OUT035,2567.22308722116
FDI34,OUT027,5797.198771079094
FDG56,OUT046,748.9463052520662
FDS34,OUT046,1650.3415369977897
DRC01,OUT035,732.6756368959782
FDQ04,OUT035,726.0500473121826
FDK04,OUT035,748.9463052520662
FDT51,OUT049,1604.0275986335805
FDV26,OUT017,2735.3644222658563
FDS04,OUT049,2202.335339738023
FDW43,OUT018,953.7797251739421
FDQ28,OUT010,426.18397055804013
NCK06,OUT017,1895.3039051602448
FDS23,OUT018,886.2892348719619
FDZ36,OUT019,424.22911316086794
FDE56,OUT018,291.976099528082
FDW10,OUT027,4396.078992061121
NCN14,OUT045,2735.3644222658563
NCQ18,OUT045,1585.1949066106156
FDW08,OUT017,1585.1949066106156
FDU43,OUT035,3636.287317578894
FDR33,OUT010,664.4414851870614
FDM24,OUT010,426.18397055804013
NCZ05,OUT046,1585.1949066106156
NCV41,OUT035,1650.3415369977897
FDV11,OUT018,959.277488388318
NCY05,OUT035,726.0500473121826
FDV44,OUT018,959.277488388318
FDW32,OUT049,1546.2580283096524
NCU18,OUT027,3392.38371068789
NCC43,OUT035,3636.287317578894
FDW19,OUT013,1604.0275986335805
FDN31,OUT035,2735.3644222658563
FDI48,OUT045,734.4678068094706
FDS24,OUT017,1585.1949066106156
FDF46,OUT049,1650.3415369977897
DRG23,OUT017,2492.082356971697
FDG14,OUT018,943.1284351194992
NCY30,OUT049,2660.0038506143683
FDO28,OUT018,841.8140986416704
DRD24,OUT035,2222.016332467235
FDI33,OUT049,1585.1949066106156
FDN32,OUT046,2735.3644222658563
FDR16,OUT045,3622.754003646639
FDF26,OUT046,2492.082356971697
NCN29,OUT018,274.50274650374166
FDE20,OUT045,2535.483159530135
FDA46,OUT046,2735.3644222658563
FDU28,OUT045,2735.3644222658563
FDQ48,OUT045,1585.1949066106156
FDV36,OUT013,2023.2468836431972
FDR14,OUT018,283.6961116092306
FDP23,OUT017,3636.287317578894
FDP56,OUT013,734.4678068094706
FDK48,OUT010,615.1261105937042
FDR48,OUT046,2492.082356971697
NCY29,OUT049,748.9463052520662
FDM22,OUT018,285.80913929944796
DRJ01,OUT013,2503.3235626977325
FDZ43,OUT045,3636.287317578894
FDV03,OUT035,2503.3235626977325
FDX11,OUT027,4748.326359596571
NCA41,OUT027,5511.723636321358
FDE38,OUT017,2513.335981000948
FDI27,OUT018,274.50274650374166
FDN32,OUT013,2735.3644222658563
NCN43,OUT017,1895.3039051602448
FDB47,OUT027,5530.327235934748
FDV03,OUT017,2503.3235626977325
NCN30,OUT045,1585.1949066106156
NCV54,OUT010,588.5850121025537
FDV07,OUT013,1597.214705404955
FDP07,OUT049,2735.3644222658563
FDK48,OUT018,403.08174896146187
FDM15,OUT019,426.18397055804013
FDY19,OUT027,2895.2549258616446
FDK46,OUT046,3636.287317578894
FDY11,OUT045,855.2433545630694
FDH09,OUT046,736.7065491297458
FDO08,OUT027,4194.332323004583
FDU14,OUT013,3636.287317578894
FDD22,OUT027,2929.787342099445
FDM27,OUT017,2503.3235626977325
FDL02,OUT027,2605.024539915949
NCA17,OUT035,2492.082356971697
FDE38,OUT019,424.22911316086794
NCG07,OUT049,2735.3644222658563
DRC27,OUT013,3636.287317578894
FDA27,OUT035,3636.287317578894
FDW40,OUT045,2222.016332467235
DRI11,OUT013,1650.3415369977897
FDN50,OUT046,1585.1949066106156
FDR12,OUT046,2558.074959560707
FDT34,OUT027,2686.675998654336
