Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRF15,OUT017,2246.3059229805995
DRI51,OUT013,2437.810139657809
NCX54,OUT013,1504.8700668949066
DRE01,OUT013,3727.8756589265436
NCB07,OUT045,2933.930127601992
FDU50,OUT035,1734.624435514871
FDG40,OUT035,782.8245093808191
FDW10,OUT018,2254.821198517256
FDX51,OUT013,2927.439388962607
NCP17,OUT045,1061.2510721434728
FDP21,OUT035,2911.699662532681
FDL04,OUT045,1538.8920582898315
FDV23,OUT013,1727.6037745162012
FDF24,OUT046,1293.0506795997292
FDH56,OUT027,2911.7961878413835
FDB51,OUT049,1060.0194668353656
FDI58,OUT027,2601.070400313838
FDR20,OUT013,881.6282159577298
FDC51,OUT018,1566.570383984939
FDB16,OUT027,2395.256445226409
FDE40,OUT049,1060.307044806019
NCM17,OUT035,878.190681076845
FDU56,OUT035,2787.8094374713824
FDS32,OUT019,313.97921051726183
FDX02,OUT049,3480.1549534132027
FDT39,OUT027,3665.50926801569
FDE35,OUT017,1068.5736985767062
NCI42,OUT019,822.692868039623
DRL23,OUT046,1565.3121122288048
FDA10,OUT046,1763.7335398681191
FDA11,OUT013,1389.1460233761122
NCM06,OUT046,2274.8209976079024
NCT05,OUT035,4191.367167836635
NCQ02,OUT010,645.0960570630987
NCY06,OUT049,1898.6802098919652
FDY56,OUT035,3554.1302158479766
FDL02,OUT035,1576.1251401046986
NCI06,OUT035,2673.372706219156
FDQ14,OUT045,2198.2759290888093
FDQ12,OUT017,3588.507009527988
FDP36,OUT046,933.8694681101831
FDK21,OUT027,5800.2007088963865
FDO40,OUT045,2156.946208875203
NCK54,OUT019,183.37600790378616
FDY09,OUT018,2294.975089662346
NCW30,OUT049,4273.429319730761
NCC55,OUT027,1676.759631435641
FDE58,OUT018,1446.3103552826922
FDR39,OUT013,2665.2702615660455
FDU28,OUT049,2835.164044597886
FDH08,OUT017,3612.823041983881
FDG35,OUT045,2665.47187477683
FDG22,OUT049,822.028832871519
FDC34,OUT035,2336.5777335445123
FDP15,OUT018,3662.45111822633
FDK34,OUT010,1158.5704544710368
FDU45,OUT035,1760.952278176241
FDQ04,OUT027,1702.9769769365378
FDX22,OUT018,2916.8804259788058
FDB45,OUT017,1555.758386217993
NCH43,OUT027,4956.6899341422795
DRE60,OUT046,3473.4523941244606
FDD17,OUT027,5414.025995988626
NCM54,OUT017,1879.8355425831592
NCH55,OUT013,1803.72202946417
NCT06,OUT017,2461.4458077590316
FDA48,OUT027,5024.3796547174725
FDY58,OUT027,5239.76281953527
FDO25,OUT045,3225.951281014629
FDN50,OUT045,1464.3735759037634
FDH35,OUT035,2443.614730130471
FDK09,OUT045,3541.513608310576
FDO16,OUT013,1245.3700189818271
FDW11,OUT045,1065.6631806523974
FDU47,OUT027,3414.148332063936
NCQ42,OUT010,245.54360823896485
FDK55,OUT027,2457.149864208049
FDN08,OUT049,1756.9982247199196
FDT57,OUT045,3767.348172785128
FDJ12,OUT018,2844.665886993013
DRL59,OUT017,968.594908347993
NCN53,OUT046,796.8743163867097
FDO51,OUT010,6.639062865262686
FDK56,OUT017,2839.6441069544244
FDY12,OUT035,973.7931535264772
FDU15,OUT035,839.0165184065986
FDQ19,OUT046,3936.795292556922
DRF15,OUT045,2249.640743996101
DRE25,OUT019,84.18077258135915
FDK57,OUT018,1476.929773934812
FDD33,OUT010,1047.3301246344358
FDR34,OUT027,5331.264031307192
FDU04,OUT045,1792.7998909193466
FDE35,OUT019,21.242999301884012
NCD31,OUT035,2421.6698679619
FDJ56,OUT035,1484.8489327716052
NCU53,OUT046,2441.402845124312
FDD39,OUT035,3300.9306795386265
NCU17,OUT019,117.73558934815239
FDJ20,OUT046,1819.4532433570594
NCW41,OUT018,1984.281019863701
FDL52,OUT035,855.9076966782518
FDS39,OUT035,2097.522177251133
DRJ47,OUT045,2570.008267121167
FDP13,OUT010,2.089965332598159
DRK39,OUT010,67.88299760810355
FDF28,OUT010,249.97512915406378
FDB09,OUT045,1828.036098600883
FDM51,OUT046,1542.753622875785
DRM49,OUT018,714.5253418337018
DRF23,OUT013,2544.695612264816
DRH01,OUT035,2560.634682410811
FDH12,OUT027,2726.3788699193447
FDA28,OUT019,224.9678683674793
FDW37,OUT018,1105.5241969563592
FDF02,OUT046,1520.5367301085262
DRL37,OUT046,865.3986199027299
NCF43,OUT046,2076.3712274116347
FDH08,OUT010,1042.2978780189303
FDR34,OUT019,1049.7402264516063
NCK19,OUT049,2954.4286426455446
NCD55,OUT018,670.338047641615
FDT27,OUT049,3746.735620211021
FDQ57,OUT045,2176.213415254469
FDA47,OUT035,2429.996445624123
DRG15,OUT027,2030.9730541489214
FDE05,OUT018,1870.4486959460203
FDN46,OUT046,1539.4106950756693
FDX27,OUT027,2533.279954065067
FDT51,OUT045,1687.3633321622701
FDU33,OUT013,866.2662474615798
FDJ16,OUT027,1972.353694145186
FDD20,OUT019,202.23169244353372
FDT36,OUT049,761.4127871686021
DRF15,OUT027,3576.4886233782654
FDN52,OUT010,86.64230470215992
FDC22,OUT027,4434.94640524284
FDX15,OUT045,2334.39256276725
FDT13,OUT013,2727.5684126423425
FDU04,OUT017,1814.8872193173836
FDU31,OUT019,905.363892210805
FDW59,OUT027,2393.23570747806
NCO29,OUT046,2441.6617435475405
FDL15,OUT035,2240.058128590743
FDI41,OUT049,2164.7438838018265
FDQ48,OUT049,1523.98043924427
DRI39,OUT013,931.2717999481232
FDI08,OUT013,3975.3222386704624
FDC21,OUT049,1670.2771092647756
FDF58,OUT035,1076.8877656000877
FDS08,OUT010,572.9401001088501
FDE47,OUT045,1815.2157111413244
NCP18,OUT019,366.50354794024526
NCR41,OUT013,1405.9731708107504
FDA27,OUT013,4046.3372618853255
FDA43,OUT035,2937.105318532975
FDA49,OUT045,1313.6074173985357
NCE55,OUT018,2328.8207627580273
DRM49,OUT027,1829.578343871649
FDF22,OUT027,4905.9317886220515
FDQ15,OUT018,1036.343606344607
NCS54,OUT017,2637.374718641968
NCY05,OUT013,758.8979225133023
FDR45,OUT046,3808.730923131882
FDK57,OUT049,1790.3275189826254
FDF41,OUT010,1224.8195094537402
FDV21,OUT046,1857.697239702445
FDD51,OUT046,869.310153910666
FDF33,OUT046,1638.6051942841611
FDA38,OUT046,3783.229080893878
FDR56,OUT045,2992.438771601072
NCN41,OUT017,1800.7104493736774
FDC60,OUT027,2451.1333097270344
FDB47,OUT045,3192.52834860134
DRH01,OUT013,2525.010330127946
FDW08,OUT046,1536.771017158509
FDF38,OUT027,1745.0230417899406
FDY32,OUT017,2416.7097510537815
FDG34,OUT049,1679.5167759512756
FDG47,OUT019,1361.2323938199295
NCF18,OUT035,2844.9529879251477
FDL39,OUT019,583.4071969321824
NCH55,OUT035,1852.1487419248338
DRJ35,OUT049,1056.7904256916347
FDS44,OUT035,3818.4288955991133
DRE01,OUT018,3388.055653875045
FDY39,OUT013,2759.052598136052
FDY32,OUT018,2046.3767746831647
FDR33,OUT027,2833.3445071819283
NCP50,OUT049,1274.2477674594888
FDZ47,OUT018,1235.0277877489561
FDU57,OUT049,2296.5673037214865
FDY44,OUT013,2913.902742151936
DRH59,OUT018,957.8310317795173
FDB03,OUT027,5537.212674823249
FDY46,OUT045,2799.12418698976
FDM39,OUT045,2644.165660119979
FDY36,OUT035,1201.6602006310634
NCM55,OUT035,2763.942301219213
FDJ50,OUT010,11.807288494019044
DRL60,OUT013,2169.659159672697
NCJ54,OUT049,3659.449093593345
FDX59,OUT017,787.8958879334258
FDI07,OUT013,3014.518230927627
DRF51,OUT010,0.31958153143937074
FDM14,OUT017,1644.8697576080472
FDP21,OUT045,2903.2927274263143
FDE40,OUT035,1089.8684224413562
FDE05,OUT035,2212.7222478083327
FDM13,OUT027,3190.9610321464693
FDC34,OUT027,3703.2680529325544
NCI55,OUT018,1518.3540983109629
NCE43,OUT018,2153.143610812946
FDW58,OUT018,1326.1347605263534
FDG60,OUT045,3653.990348024695
FDV31,OUT017,2638.8471019974754
FDR47,OUT013,2822.9707434399593
FDM60,OUT019,1.2312059633340844
NCF06,OUT018,3773.636283199526
NCN26,OUT027,2936.257333791156
FDQ59,OUT049,1358.8846974581052
FDF09,OUT046,810.2462605523225
NCS06,OUT017,4385.145567324531
FDT44,OUT046,1710.2814940821406
FDI19,OUT017,3917.8154185003127
FDT22,OUT017,1048.8508388376638
NCF54,OUT027,3953.720968556255
DRG25,OUT045,2809.466467092908
FDB59,OUT017,3022.7006000339484
FDQ37,OUT017,2929.1003421745486
FDP56,OUT035,921.4371555086993
FDW44,OUT035,2617.762782303084
FDJ26,OUT010,909.5561333470954
FDU43,OUT018,3372.8995246484023
FDW33,OUT045,1563.266466663317
NCX53,OUT027,3412.5182015933347
FDN56,OUT010,362.45658402215935
DRF15,OUT049,2228.343607142619
FDO33,OUT017,1704.7432054340566
FDZ39,OUT010,149.41936281335714
NCJ19,OUT017,987.2371963633291
FDU01,OUT035,2818.0378973258157
FDT12,OUT035,3559.118780352604
NCM18,OUT018,837.481351164653
FDP19,OUT017,1882.5398558264656
NCR42,OUT049,779.9506147851964
FDN10,OUT046,1749.6874280946804
FDG44,OUT017,994.174019043146
FDQ10,OUT046,2550.927255690231
DRH13,OUT049,1594.2774869457028
FDT52,OUT013,3880.02454046707
FDM56,OUT045,1624.358961267436
NCO43,OUT010,132.83228900553348
NCV29,OUT035,2664.3120205186115
NCF06,OUT013,4156.907230136332
FDO50,OUT035,1381.811640222564
FDT59,OUT013,3506.023988592414
FDX40,OUT027,1658.9173021764104
FDE50,OUT017,2861.6307457670296
FDX51,OUT017,3084.9499158886415
NCD30,OUT018,1220.1866103548412
FDK15,OUT013,1446.651668145281
FDL12,OUT045,1054.881341236688
FDK46,OUT017,4257.655821417915
DRH49,OUT010,63.38840474954185
FDQ57,OUT046,2170.901490317494
FDY59,OUT017,1437.101732893776
FDO09,OUT018,3858.522740452296
NCG30,OUT035,1835.748695280007
FDM09,OUT017,2577.242460854377
NCN17,OUT027,2642.5644063028
NCS42,OUT013,1325.0069577069387
FDD02,OUT019,173.098252725289
FDE34,OUT013,2653.0557865918095
FDU38,OUT045,2891.6026388577675
FDB33,OUT046,2307.6624740722914
NCJ29,OUT017,1361.5295289930366
FDZ27,OUT035,925.8151829640619
FDI40,OUT013,1463.2594993640284
FDG22,OUT013,802.3540408718491
FDT51,OUT017,1714.2123692948237
FDF20,OUT018,2641.178611923492
FDV50,OUT035,1777.8323308941567
FDT02,OUT049,801.7373774275866
DRC49,OUT017,2155.9970508150845
FDF26,OUT049,2289.384348084628
FDV52,OUT035,1788.2252618787463
FDX59,OUT049,789.2060262309137
FDV25,OUT035,3466.5651847434683
FDW23,OUT027,1680.6677976128763
FDE53,OUT018,1335.5811992857043
FDA19,OUT017,1933.3584832786376
FDH22,OUT046,1843.0332859596288
NCO41,OUT013,1423.4103336225858
FDX12,OUT017,3900.7833569915147
FDF17,OUT013,2916.3030266110554
FDS11,OUT045,3509.102915485445
FDR51,OUT035,2239.8841177556415
FDT49,OUT010,136.85214242684808
FDC56,OUT013,1698.1034378603026
FDR13,OUT027,2963.6637454659285
FDQ60,OUT035,1807.7901473681159
FDN38,OUT049,4043.6971649179904
NCL29,OUT013,2245.2001469593542
FDO13,OUT027,3795.1207645356767
FDE26,OUT018,1790.3549751419134
FDA31,OUT010,521.1799742578388
FDX14,OUT035,1199.4723141480708
FDA34,OUT045,2608.64798308801
FDF26,OUT013,2233.183098444177
FDE38,OUT045,2467.0008747751444
DRI11,OUT046,1681.0501102440603
FDQ60,OUT027,2973.3905052188634
FDL21,OUT027,1765.798600558667
DRC12,OUT027,4420.749880951825
FDC47,OUT046,3539.563619295409
FDE57,OUT045,2054.1859379339417
FDT14,OUT045,1791.3694865531547
NCZ53,OUT046,2859.461745660353
FDE28,OUT018,3235.5061962619616
FDR19,OUT035,2138.3537310662473
NCF54,OUT019,508.3941678830098
FDZ08,OUT046,1289.1305618305566
NCJ05,OUT018,1937.1305379067878
FDF59,OUT046,1863.694556234848
NCO05,OUT035,1521.3783940390033
FDW24,OUT018,727.8642896511673
NCX42,OUT018,2146.64361372813
NCA53,OUT035,927.3492760184463
FDI45,OUT019,532.5649147037134
FDG46,OUT046,1722.5568897040935
FDM20,OUT010,1198.6042097664103
FDW11,OUT010,21.801232717034694
FDX08,OUT035,2686.0376253163085
NCK17,OUT035,849.8715697963889
FDK32,OUT018,1943.9211332572563
NCA42,OUT035,2375.984687219087
DRI01,OUT035,2564.5214474527697
NCL55,OUT049,4120.741354309833
DRE25,OUT018,1176.9336161291687
FDD14,OUT017,2715.899392381171
FDB10,OUT046,3717.3422127536387
DRN11,OUT035,2115.474908405601
FDP38,OUT018,740.0466249910006
NCA30,OUT017,2829.9520461723646
FDT15,OUT017,2854.6170026589803
NCP55,OUT018,801.239744027103
FDF12,OUT035,2175.0668075616854
FDM21,OUT018,3688.4723920899164
FDX56,OUT035,3190.500328324251
FDF10,OUT017,2180.043340271825
FDT32,OUT045,2883.04879618538
FDM51,OUT018,1300.6426919274932
NCR50,OUT018,1945.8553404728445
FDI19,OUT049,3855.34783122338
FDX21,OUT017,1630.799546798073
FDR31,OUT035,2194.345491289278
FDY02,OUT013,4204.06594299697
NCA29,OUT045,2546.1104161187563
NCX17,OUT046,3589.322798415058
FDM12,OUT045,2888.4965867918245
FDI53,OUT027,3771.653506761293
NCU30,OUT049,2457.8357784459367
FDC56,OUT027,2968.8004558702564
FDK27,OUT018,1535.6313679369334
NCK18,OUT017,2505.02790216823
FDB52,OUT019,1316.2118030723555
DRG25,OUT027,4346.763640729302
FDZ13,OUT049,971.1241752442551
FDB57,OUT019,979.7164867726331
FDR40,OUT046,1328.0432850268521
NCO14,OUT019,2.1966812668377322
NCN19,OUT045,2884.673181192884
FDQ28,OUT019,395.8904250974639
FDO13,OUT018,2100.592978801318
FDK48,OUT013,1181.2397586196548
FDU07,OUT018,1919.986732014193
FDW20,OUT046,1799.1597678924686
FDV12,OUT010,123.41757002225202
FDH24,OUT013,2238.60023180257
FDV59,OUT049,3324.1919900596686
FDK57,OUT045,1769.2172695703412
FDL16,OUT027,1763.7761473613455
NCQ17,OUT046,2268.751244648442
FDJ15,OUT018,2472.683081219512
FDX24,OUT049,1428.425724061593
FDT47,OUT046,1499.7524506100126
FDT10,OUT049,1078.3812873641707
FDZ37,OUT018,1143.711611861309
FDW43,OUT027,5331.155460347904
DRN36,OUT017,1466.9924622561764
FDJ14,OUT045,1295.8109050363037
FDA32,OUT013,3275.2405376051424
FDJ38,OUT019,659.4015015540477
FDQ57,OUT017,2205.576332293086
NCQ41,OUT019,675.4618034424299
FDG56,OUT049,1064.057563008179
DRC13,OUT027,3120.5778866972255
FDV55,OUT035,2112.4260673838144
FDQ49,OUT045,2350.383112965825
FDE29,OUT010,17.91357762539631
FDR03,OUT013,3129.564783344511
FDD45,OUT049,1428.166419120079
FDN38,OUT010,1294.5782894760553
FDT56,OUT046,1026.815799520238
FDT48,OUT045,3038.7616693552964
FDU03,OUT049,2738.6040517330644
FDC56,OUT010,194.39235549032279
NCO43,OUT027,2618.902195162377
FDQ27,OUT017,1597.4907774187604
FDR03,OUT046,3205.1832686168714
DRH23,OUT010,8.98366931159268
FDG22,OUT045,845.4324747702801
NCJ42,OUT013,1489.1207919207764
FDR24,OUT046,1396.2023804406056
FDW60,OUT035,2691.4499101639362
FDJ08,OUT013,2767.743759560194
DRL59,OUT018,749.6056362550885
FDG60,OUT010,1055.3203982358334
FDW27,OUT017,2396.334202113838
FDX14,OUT018,982.8228474892815
FDC20,OUT013,952.8848687303132
NCS29,OUT018,3854.3175673111646
FDJ56,OUT046,1478.2398248342658
FDB20,OUT019,44.14206215719125
FDL28,OUT027,5297.086031284067
FDW01,OUT018,1897.5411986086842
FDL03,OUT046,3038.333208082569
FDX22,OUT049,3300.134246740468
FDJ21,OUT035,2177.3547747727257
FDR31,OUT045,2219.3385014304913
FDG21,OUT035,2255.5372330675445
FDS22,OUT027,1808.076154669711
FDK08,OUT035,1527.4277059698136
FDE17,OUT018,1936.6732931185998
NCN30,OUT017,1468.475008714373
FDT50,OUT046,1492.6246528755892
NCX42,OUT049,2446.2019527566877
FDJ12,OUT035,3244.728672203239
NCA18,OUT027,2927.6942758105065
FDP23,OUT019,880.3588627800427
FDX12,OUT013,3789.6413614200355
FDN40,OUT018,1925.8769970126186
FDV48,OUT035,1269.4411870923864
NCY54,OUT013,2457.643386601245
FDL16,OUT010,2.7965757918325527
FDR45,OUT018,3405.181877617146
FDJ52,OUT046,2382.4711465260984
DRG01,OUT017,1246.5549439950505
FDP52,OUT013,3573.980504133641
FDU58,OUT017,2909.301271752369
FDL02,OUT045,1580.3120116448542
FDG28,OUT013,3862.1502267065407
FDA19,OUT035,1900.2525926999897
FDW46,OUT027,2144.1494271858664
NCD43,OUT049,1558.3927435706998
DRG39,OUT013,901.4850306124283
NCF55,OUT049,808.2062593123186
FDJ07,OUT046,1751.2236717865428
FDE08,OUT046,2182.839635021126
FDP56,OUT019,4.724087492182965
FDT45,OUT045,964.0705914217737
FDF17,OUT018,2593.4174999965353
FDX44,OUT046,1347.08457699089
FDM28,OUT027,4137.012823488827
FDI36,OUT049,3043.6150678299546
FDS07,OUT045,1685.0906475912843
FDD36,OUT045,1724.6823494390258
FDW11,OUT046,1029.1056887859318
FDN40,OUT049,2275.3595575308045
NCQ18,OUT049,1456.4602468987985
NCQ54,OUT017,2488.9908104441256
NCS42,OUT045,1396.0629391417906
DRH39,OUT010,44.93734831693776
FDC09,OUT027,2745.4210612037964
FDT08,OUT010,374.1627871007898
FDC08,OUT035,3577.300452010508
FDT20,OUT017,825.9833545899753
FDS35,OUT035,1071.0493629298376
FDX58,OUT018,2382.350109344797
FDW58,OUT046,1574.587156415734
DRD27,OUT046,1480.7351613293663
FDH32,OUT019,98.10158845848898
FDS26,OUT035,4245.620813517736
FDQ31,OUT046,1378.0010819881777
FDP11,OUT018,2981.6174695346635
FDD58,OUT017,1525.1380519379784
FDM33,OUT045,3367.330959288981
FDZ16,OUT049,2976.7456476590223
NCS29,OUT010,1447.669099142863
NCM18,OUT019,14.12388949434349
FDP11,OUT049,3378.521593660375
NCC42,OUT017,2090.6924594830984
DRM23,OUT046,2526.9872618582635
NCN55,OUT027,5489.76176931711
FDK46,OUT013,4103.743622309189
FDR01,OUT046,3070.625557844893
NCA05,OUT045,2193.5812561138814
NCP43,OUT017,2679.5712038876227
FDR12,OUT010,531.5295686733341
FDQ01,OUT013,4049.17971063607
FDM13,OUT046,1916.6454267574713
FDQ19,OUT017,3978.740125707425
FDK56,OUT019,583.7836058644535
NCX06,OUT010,609.0175048335528
FDO56,OUT027,3006.587333389731
FDU45,OUT045,1709.4060523016174
FDI16,OUT019,10.01736778482018
FDL32,OUT046,1683.7565636990157
FDA07,OUT046,1861.3178871799923
FDA14,OUT045,2139.67190703205
FDV46,OUT027,3361.3465646575064
NCO07,OUT035,3309.769174798997
NCP41,OUT046,1570.1710072702078
FDY60,OUT018,1813.256613233565
FDN38,OUT017,4118.122748047543
FDO15,OUT046,1232.8823988275794
FDT60,OUT013,1720.3582586283292
FDA55,OUT035,3547.8492203049154
FDE02,OUT010,98.26878182936639
DRJ39,OUT049,3412.6268846336097
FDV34,OUT035,1251.9248977437092
FDS20,OUT027,4228.203973010096
FDF02,OUT027,2654.678845482394
FDW40,OUT017,2151.1131449777827
NCB43,OUT046,2770.5697658584354
FDR58,OUT017,1421.7502667630577
DRJ59,OUT035,844.7837364578821
NCD30,OUT017,1500.7892061166524
FDE14,OUT017,1527.3723898945634
FDC28,OUT018,1338.494288062879
FDU16,OUT018,1086.6331897136909
NCD19,OUT035,1010.1553619533086
FDU21,OUT046,823.4713150150177
FDV59,OUT027,4957.211799551068
FDU03,OUT045,2777.7114903169195
FDC33,OUT010,783.0660674260598
NCR42,OUT035,798.8215198305339
DRH59,OUT035,1208.0077012899203
NCM31,OUT035,2124.317494587922
FDS50,OUT035,3443.905981614625
FDP39,OUT046,951.9050630064833
FDQ55,OUT013,1705.643276521405
FDV36,OUT019,209.0163370089666
FDI05,OUT027,2279.496463193894
FDS45,OUT027,2818.9781057468804
FDA39,OUT045,835.9433466561316
FDC37,OUT010,151.4646551108924
FDJ60,OUT027,3905.6805745921997
DRQ35,OUT046,1802.8217737760408
NCJ06,OUT046,1750.3670177629756
NCY42,OUT018,1830.5211803075267
DRM37,OUT049,2995.8953350226457
FDR14,OUT045,928.3584021079641
FDE51,OUT049,904.7706798267862
FDT33,OUT017,2563.17620425547
FDR08,OUT013,1596.2604482832292
FDE36,OUT010,481.91359982316715
FDL22,OUT019,80.88986565684989
FDR44,OUT013,1905.9947309379488
FDI56,OUT019,72.20349674698481
FDE47,OUT010,241.78677432155533
FDV27,OUT010,100.4531128193913
FDV10,OUT049,892.6117597436532
FDC40,OUT045,1260.1855250943347
NCX41,OUT013,3148.3911726584784
NCQ38,OUT027,2724.5680403108977
FDV12,OUT027,2673.3717908981384
FDE52,OUT017,1412.0250797268593
FDG20,OUT027,4113.8104039033915
FDV16,OUT027,1669.537674701156
FDI32,OUT017,1671.6144364053348
FDJ32,OUT049,1065.2081646615861
FDN39,OUT018,2212.388617834706
FDY34,OUT017,2574.5195222350685
FDC14,OUT035,875.9144193396365
FDA55,OUT017,3575.3717114615442
FDZ50,OUT010,615.8971490196799
DRG13,OUT049,2450.5117866494747
FDP01,OUT013,2201.7087474059176
NCG54,OUT017,2585.3213924881725
FDM13,OUT045,1931.690339442438
NCO18,OUT027,4125.997016476791
NCW41,OUT013,2230.566896763147
FDM52,OUT027,3500.325165481597
NCF55,OUT035,804.9405098764994
FDT09,OUT046,1975.664146583982
NCM19,OUT035,1650.5830642750402
FDW12,OUT018,1893.8162622853827
FDP15,OUT019,1292.3451969668772
FDK36,OUT045,919.2608852248859
FDZ25,OUT035,2600.3897777475295
NCW06,OUT049,2918.406337700899
FDW60,OUT046,2716.6116898824025
DRC49,OUT013,2075.169048405705
NCT17,OUT035,2868.3616967079197
NCN06,OUT018,2095.7128328067515
FDC45,OUT013,2427.2395091136673
DRJ47,OUT019,491.7143732843216
NCF06,OUT045,4213.745851618753
FDE21,OUT010,194.76845840435715
DRG27,OUT013,792.044526198583
FDW40,OUT049,2106.4440564821307
NCO53,OUT046,2724.5998240670597
FDE23,OUT049,912.8373106447174
FDQ16,OUT046,1592.9167377518052
FDS26,OUT045,4169.564255405951
FDZ13,OUT010,7.005582704434044
FDS14,OUT049,2308.419529407702
FDC10,OUT045,1798.8391559150255
FDY16,OUT049,2827.2552994793646
FDJ20,OUT035,1867.6268394213444
FDV43,OUT035,854.9713799809889
FDZ32,OUT027,2781.316667808081
FDR23,OUT046,2568.295922115671
FDN24,OUT035,945.9703021132692
FDE34,OUT027,4200.319800740516
FDU31,OUT013,3357.53747974966
FDW33,OUT018,1329.6205031329182
FDU26,OUT046,1754.5569222725644
FDE20,OUT027,4003.1534450847
NCW05,OUT035,1551.8924997329043
FDB22,OUT018,1938.463156893179
FDO56,OUT046,1751.6677754142977
FDA19,OUT027,3145.6864014026064
DRI39,OUT045,978.6386592018498
FDH52,OUT018,855.1000471722032
FDZ50,OUT035,2783.389188692045
NCN42,OUT035,2165.670127598549
FDB53,OUT013,2085.4614063095223
DRG11,OUT017,1640.8061473050454
DRK11,OUT027,3525.5723888854814
FDQ60,OUT017,1848.4602296377573
FDT36,OUT017,777.3556690885713
DRG25,OUT018,2445.8387154822312
DRJ23,OUT046,2848.971242968371
FDG05,OUT035,2377.46690259438
NCK06,OUT018,1519.659096630721
FDU52,OUT017,2298.1652978167385
FDW07,OUT018,1116.3004743466897
NCM17,OUT045,882.3006585326145
FDA22,OUT045,2508.4596497764055
NCA41,OUT018,2563.6662583851316
FDF38,OUT035,885.0063194937296
FDH52,OUT046,1088.7678914120747
FDY58,OUT019,978.6106143521658
FDZ16,OUT045,2965.536552423726
NCM18,OUT017,1064.925732459085
FDA22,OUT018,2144.2282313395813
NCJ43,OUT035,2654.345796131769
FDI34,OUT027,5354.786290423114
FDG56,OUT046,1068.6250423443776
FDS34,OUT046,1731.8613732889635
DRC01,OUT035,992.7098911097864
FDQ04,OUT035,833.5994412751024
FDK04,OUT035,1022.5741496484678
FDT51,OUT049,1687.7190865925184
FDV26,OUT017,3024.062430082739
FDS04,OUT049,2098.1357170114625
FDW43,OUT018,3207.459299540183
FDQ28,OUT010,412.75996413180167
NCK06,OUT017,1825.5269240404039
FDS23,OUT018,1598.974797658281
FDZ36,OUT019,632.7157974930493
FDE56,OUT018,849.8609242786765
FDW10,OUT027,4065.7154886865164
NCN14,OUT045,2761.6369949626155
NCQ18,OUT045,1457.3693559757357
FDW08,OUT017,1612.1648417833733
FDU43,OUT035,3783.1545915587917
FDR33,OUT010,161.63056144341124
FDM24,OUT010,390.8591855495764
NCZ05,OUT046,1536.8558170454892
NCV41,OUT035,1673.8580178893126
FDV11,OUT018,2278.2925465612916
NCY05,OUT035,809.8872418565281
FDV44,OUT018,2534.751637109256
FDW32,OUT049,1329.509557975909
NCU18,OUT027,3399.305872210176
NCC43,OUT035,4081.8099793475235
FDW19,OUT013,1624.731696901408
FDN31,OUT035,2890.623426468309
FDI48,OUT045,959.7871341602665
FDS24,OUT017,1406.853626512311
FDF46,OUT049,1729.272237066165
DRG23,OUT017,2252.692970943965
FDG14,OUT018,1942.699809834434
NCY30,OUT049,2673.1794645661444
FDO28,OUT018,1526.8801911567114
DRD24,OUT035,2107.169216147296
FDI33,OUT049,1382.2487036176346
FDN32,OUT046,2771.5260061848735
FDR16,OUT045,3327.4503103739016
FDF26,OUT046,2303.930799614203
NCN29,OUT018,723.9027749220216
FDE20,OUT045,2557.38515471533
FDA46,OUT046,2885.4664923616565
FDU28,OUT045,2846.9193126397727
FDQ48,OUT045,1520.7565065223098
FDV36,OUT013,1803.877559811013
FDR14,OUT018,736.1572170679293
FDP23,OUT017,3380.8069503457136
FDP56,OUT013,903.0640746979168
FDK48,OUT010,51.607125044738524
FDR48,OUT046,2204.100003650976
NCY29,OUT049,1004.0033196506245
FDM22,OUT018,793.183334383953
DRJ01,OUT013,2337.888182393659
FDZ43,OUT045,3949.8984243738632
FDV03,OUT035,2271.49846925803
FDX11,OUT027,4211.9928743986875
NCA41,OUT027,4446.296918812359
FDE38,OUT017,2502.690529043772
FDI27,OUT018,719.2399745369123
FDN32,OUT013,2663.340781418905
NCN43,OUT017,1819.0313020083133
FDB47,OUT027,4746.973836949182
FDV03,OUT017,2301.38374369387
NCN30,OUT045,1477.4518465401354
NCV54,OUT010,211.6992683033051
FDV07,OUT013,1576.5226246143268
FDP07,OUT049,2983.0590814552993
FDK48,OUT018,952.9796554427313
FDM15,OUT019,375.22144298377174
FDY19,OUT027,2931.757284051495
FDK46,OUT046,4220.714706128961
FDY11,OUT045,1135.6513409454944
FDH09,OUT046,953.7299957389413
FDO08,OUT027,3903.0480067732874
FDU14,OUT013,3909.210205352637
FDD22,OUT027,2848.921608194502
FDM27,OUT017,2366.219817215078
FDL02,OUT027,2766.6893927005035
NCA17,OUT035,2168.230303209709
FDE38,OUT019,442.07897240473307
NCG07,OUT049,2842.6760587598615
DRC27,OUT013,3844.8565521679343
FDA27,OUT035,4171.457834077034
FDW40,OUT045,2107.540582882894
DRI11,OUT013,1651.182441430638
FDN50,OUT046,1458.7642776528116
FDR12,OUT046,2575.3305742849707
FDT34,OUT027,2685.315676411787
FDW11,OUT035,1048.3660133133146
NCO30,OUT027,4234.641910373876
FDZ34,OUT017,2981.4438954260027
FDU45,OUT017,1736.4106233480327
NCD42,OUT035,813.9174115896045
FDX25,OUT045,2681.2228948118673
NCR29,OUT046,999.1985864478066
FDX43,OUT019,474.83703874540464
FDB04,OUT010,86.52603313468693
