Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV23,OUT013,41.41507368838585
FDF24,OUT046,36.384186975404084
FDH56,OUT027,53.927788121702285
FDB51,OUT049,31.464070847336636
FDI58,OUT027,51.231991609617396
FDR20,OUT013,29.670477226812146
FDC51,OUT018,38.37526049337114
FDB16,OUT027,47.834369751399635
FDE40,OUT049,31.41379389500839
NCM17,OUT035,29.62611996861505
FDU56,OUT035,52.869743024704526
FDS32,OUT019,17.66070191014898
FDX02,OUT049,57.97244615409529
FDT39,OUT027,60.85162278711416
FDE35,OUT017,32.45542631153656
NCI42,OUT019,28.491627910474655
DRL23,OUT046,39.71612717461052
FDA10,OUT046,42.40706094045246
FDA11,OUT013,37.74803712274504
NCM06,OUT046,47.54557891851512
NCT05,OUT035,64.78264717438742
NCQ02,OUT010,25.257831134819565
NCY06,OUT049,43.45075528467306
FDY56,OUT035,59.60878164929762
FDL02,OUT035,40.577746993406954
NCI06,OUT035,51.52335284014327
FDQ14,OUT045,45.76522528578231
FDQ12,OUT017,60.41780283613979
FDP36,OUT046,30.97158057181538
FDK21,OUT027,76.51167337058317
FDO40,OUT045,46.0601949864892
NCK54,OUT019,13.325759974962619
FDY09,OUT018,48.260116124678326
NCW30,OUT049,65.23297456338364
NCC55,OUT027,40.74314009264744
FDE58,OUT018,38.3864969313607
FDR39,OUT013,52.09003208547374
FDU28,OUT049,52.85476599836938
FDH08,OUT017,60.16770043640148
FDG35,OUT045,51.446798475133185
FDG22,OUT049,28.941939049099304
FDC34,OUT035,48.60423910121392
FDP15,OUT018,60.97581375018556
FDK34,OUT010,34.430404574347946
FDU45,OUT035,42.19214762714291
FDQ04,OUT027,40.870268526396515
FDX22,OUT018,54.240886779650104
FDB45,OUT017,39.523698904112145
NCH43,OUT027,70.25398989574177
DRE60,OUT046,58.35250924000854
FDD17,OUT027,73.21831631307842
NCM54,OUT017,43.19842240248458
NCH55,OUT013,42.31325691130851
NCT06,OUT017,49.45851468449157
FDA48,OUT027,71.4092088657855
FDY58,OUT027,72.73943427759741
FDO25,OUT045,57.74507593096683
FDN50,OUT045,39.10858769112233
FDH35,OUT035,49.35348049489146
FDK09,OUT045,59.86430210699495
FDO16,OUT013,34.8750377279104
FDW11,OUT045,32.448147005452405
FDU47,OUT027,58.15758277769401
NCQ42,OUT010,15.553656805445605
FDK55,OUT027,49.96348156996991
FDN08,OUT049,41.910881801501226
FDT57,OUT045,61.720573722527085
FDJ12,OUT018,53.73989116101654
DRL59,OUT017,31.22302612670481
NCN53,OUT046,28.24646324177352
FDO51,OUT010,2.8800651083746267
FDK56,OUT017,53.369982025410145
FDY12,OUT035,31.58091223295311
FDU15,OUT035,29.24259494593815
FDQ19,OUT046,62.744297677758034
DRF15,OUT045,46.337531926421484
DRE25,OUT019,8.499504598583806
FDK57,OUT018,38.763304315315374
FDD33,OUT010,32.50506000764681
FDR34,OUT027,73.26693973119987
FDU04,OUT045,41.91463260752575
FDE35,OUT019,4.376736389553416
NCD31,OUT035,49.022111759767036
FDJ56,OUT035,38.59185516551381
NCU53,OUT046,49.46140232575177
FDD39,OUT035,56.38349737664041
NCU17,OUT019,10.874661437329085
FDJ20,OUT046,42.692216010580744
NCW41,OUT018,44.60470325339629
FDL52,OUT035,28.723254129329106
FDS39,OUT035,46.17204493013424
DRJ47,OUT045,50.81563335076928
FDP13,OUT010,2.3301232459090055
DRK39,OUT010,7.14727787945257
FDF28,OUT010,15.374759705670563
FDB09,OUT045,42.81357220104133
FDM51,OUT046,39.60805838406893
DRM49,OUT018,25.966622169002783
DRF23,OUT013,50.56042148449638
DRH01,OUT035,49.978802368476146
FDH12,OUT027,52.70893817648537
FDA28,OUT019,14.494815529007052
FDW37,OUT018,34.238297133696406
FDF02,OUT046,40.00017726626111
DRL37,OUT046,28.793575560342127
NCF43,OUT046,45.4137192142671
FDH08,OUT010,32.37777201029337
FDR34,OUT019,32.62419224730893
NCK19,OUT049,54.6326941410232
NCD55,OUT018,25.699863470890218
FDT27,OUT049,61.58594114963038
FDQ57,OUT045,46.94434665559529
FDA47,OUT035,49.693439019455155
DRG15,OUT027,43.960167001685186
FDE05,OUT018,42.769829020807
FDN46,OUT046,39.49708021463276
FDX27,OUT027,49.142384886142274
FDT51,OUT045,41.35393351585879
FDU33,OUT013,29.656021659030436
FDJ16,OUT027,44.024686576200814
FDD20,OUT019,14.25198555963398
FDT36,OUT049,28.11779872245572
DRF15,OUT027,58.70971868977059
FDN52,OUT010,8.871680490551999
FDC22,OUT027,66.86159633506409
FDX15,OUT045,48.74893042032099
FDT13,OUT013,53.20526670318428
FDU04,OUT017,42.19287715515767
FDU31,OUT019,30.04627574704088
FDW59,OUT027,48.73215713082965
NCO29,OUT046,49.48229500580138
FDL15,OUT035,47.7488893588068
FDI41,OUT049,46.11706209696465
FDQ48,OUT049,39.46548662951221
DRI39,OUT013,29.425316040687193
FDI08,OUT013,63.07640104667738
FDC21,OUT049,40.877562004768684
FDF58,OUT035,33.11609547238517
FDS08,OUT010,24.0243217953639
FDE47,OUT045,42.490014167514225
NCP18,OUT019,18.946215762312605
NCR41,OUT013,37.542474492247315
FDA27,OUT013,62.47838362613336
FDA43,OUT035,54.25850094461797
FDA49,OUT045,37.19815528572676
NCE55,OUT018,48.07517332865962
DRM49,OUT027,42.024134457066765
FDF22,OUT027,70.3956311626487
FDQ15,OUT018,32.544033586185385
NCS54,OUT017,51.18506899004675
NCY05,OUT013,27.57556127461659
FDR45,OUT046,62.096153972199325
FDK57,OUT049,42.68140925351641
FDF41,OUT010,34.70474217051738
FDV21,OUT046,43.452855653169664
FDD51,OUT046,28.410096595658146
FDF33,OUT046,41.986251683688614
FDA38,OUT046,60.43973922268966
FDR56,OUT045,54.68599857854219
NCN41,OUT017,42.484209137080676
FDC60,OUT027,49.90720117148026
FDB47,OUT045,56.824882528880416
DRH01,OUT013,49.646813926072966
FDW08,OUT046,39.31060200668921
FDF38,OUT027,42.60462515275084
FDY32,OUT017,49.228250570401805
FDG34,OUT049,41.24743361578873
FDG47,OUT019,36.81487310367872
NCF18,OUT035,53.192598002465026
FDL39,OUT019,22.95494022764308
NCH55,OUT035,42.858652504968866
DRJ35,OUT049,32.62496024622156
FDS44,OUT035,61.79403987977489
DRE01,OUT018,57.60257769547663
FDY39,OUT013,52.8324361914344
FDY32,OUT018,45.31033561053733
FDR33,OUT027,53.55287707437002
NCP50,OUT049,35.96164737533811
FDZ47,OUT018,35.57230551444351
FDU57,OUT049,48.19652438071282
FDY44,OUT013,53.971215683513755
DRH59,OUT018,31.046188800440454
FDB03,OUT027,73.26542056181856
FDY46,OUT045,53.25464143887606
FDM39,OUT045,50.295383765267125
FDY36,OUT035,35.12598059132451
NCM55,OUT035,52.81207093331576
FDJ50,OUT010,4.385876885741759
DRL60,OUT013,45.925463765653085
NCJ54,OUT049,60.37460985541437
FDX59,OUT017,27.87652166805313
FDI07,OUT013,55.22970650336475
DRF51,OUT010,-0.4674165727879349
FDM14,OUT017,41.50387870812417
FDP21,OUT045,54.088956167389505
FDE40,OUT035,31.812425058700406
FDE05,OUT035,46.54453157844586
FDM13,OUT027,56.172480591019884
FDC34,OUT027,61.119791876982084
NCI55,OUT018,38.807617347252396
NCE43,OUT018,46.250162071034495
FDW58,OUT018,36.769186127215505
FDG60,OUT045,60.97748189096844
FDV31,OUT017,51.4444144666756
FDR47,OUT013,53.01948258276163
FDM60,OUT019,1.4617247368129798
NCF06,OUT018,61.26014013705437
NCN26,OUT027,54.000736896540026
FDQ59,OUT049,36.62604035513636
FDF09,OUT046,28.510482542390264
NCS06,OUT017,66.04867170728016
FDT44,OUT046,41.47466533342355
FDI19,OUT017,63.03556901159573
FDT22,OUT017,32.70623575197797
NCF54,OUT027,62.713688948105336
DRG25,OUT045,52.335936971343735
FDB59,OUT017,55.34001449557333
FDQ37,OUT017,53.84917734863362
FDP56,OUT035,30.371761098729003
FDW44,OUT035,51.11443236773851
FDJ26,OUT010,31.0930638101594
FDU43,OUT018,58.09821639448281
FDW33,OUT045,39.84438330056854
NCX53,OUT027,58.45059564689807
FDN56,OUT010,19.03726930428637
DRF15,OUT049,46.17207621255931
FDO33,OUT017,41.63241892358084
FDZ39,OUT010,12.579148791291548
NCJ19,OUT017,31.661295017661907
FDU01,OUT035,53.96155730064606
FDT12,OUT035,60.0426623138872
NCM18,OUT018,28.760598584245074
FDP19,OUT017,43.47117144266755
NCR42,OUT049,27.755920948094158
FDN10,OUT046,42.188475594901135
FDG44,OUT017,31.563254784261254
FDQ10,OUT046,50.880393576690444
DRH13,OUT049,39.2955118927742
FDT52,OUT013,61.83663734842906
FDM56,OUT045,40.362084779634195
NCO43,OUT010,11.752275634829237
NCV29,OUT035,51.63949892770241
NCF06,OUT013,64.30880928995325
FDO50,OUT035,38.125811130328536
FDT59,OUT013,59.07880128035614
FDX40,OUT027,40.33499263752237
FDE50,OUT017,54.38311820847699
FDX51,OUT017,55.85141956681627
NCD30,OUT018,34.77383284792084
FDK15,OUT013,38.44813499148421
FDL12,OUT045,32.86686301974407
FDK46,OUT017,65.60222203645142
DRH49,OUT010,7.354204060836594
FDQ57,OUT046,46.94005382781371
FDY59,OUT017,38.37505715184637
FDO09,OUT018,62.405652946807955
NCG30,OUT035,42.696664425673085
FDM09,OUT017,51.012196341377646
NCN17,OUT027,51.43775780514739
NCS42,OUT013,36.21416869460054
FDD02,OUT019,14.08558534886081
FDE34,OUT013,51.8607242977856
FDU38,OUT045,52.67238162924953
FDB33,OUT046,48.153229594861834
NCJ29,OUT017,36.914169284784954
FDZ27,OUT035,29.276986653195635
FDI40,OUT013,37.78756920810977
FDG22,OUT013,28.56523030931828
FDT51,OUT017,41.697768093953975
FDF20,OUT018,51.47419827319771
FDV50,OUT035,41.07440783923344
FDT02,OUT049,27.232705724141173
DRC49,OUT017,45.77556199875013
FDF26,OUT049,48.73031798287848
FDV52,OUT035,41.81446842950232
FDX59,OUT049,27.94189755419665
FDV25,OUT035,59.81751853399843
FDW23,OUT027,41.4737982950389
FDE53,OUT018,36.15416370761165
FDA19,OUT017,44.01578737562513
FDH22,OUT046,43.29091526445472
NCO41,OUT013,37.75911948509712
FDX12,OUT017,62.893619397766166
FDF17,OUT013,53.61876059437649
FDS11,OUT045,58.96217276538686
FDR51,OUT035,47.64260057256474
FDT49,OUT010,12.69691579482999
FDC56,OUT013,41.27484124388294
FDR13,OUT027,55.288964766063
FDQ60,OUT035,42.89011988535598
FDN38,OUT049,64.50326377478143
NCL29,OUT013,47.43690370770005
FDO13,OUT027,61.295213285972174
FDE26,OUT018,43.27164810590585
FDA31,OUT010,22.93849292025989
FDX14,OUT035,33.51910897796007
FDA34,OUT045,50.95739178424673
FDF26,OUT013,48.10750719330945
FDE38,OUT045,50.59082508845312
DRI11,OUT046,41.12227320367517
FDQ60,OUT027,54.933133181575855
FDL21,OUT027,42.227532815303775
DRC12,OUT027,65.84802426224385
FDC47,OUT046,59.905289106437856
FDE57,OUT045,45.356680999283604
FDT14,OUT045,41.117897646109476
NCZ53,OUT046,53.54165180362504
FDE28,OUT018,56.43675254201754
FDR19,OUT035,46.22486386821213
NCF54,OUT019,22.36084067985621
FDZ08,OUT046,35.90463099562067
NCJ05,OUT018,44.080151126812666
FDF59,OUT046,43.10942929360463
NCO05,OUT035,39.002612190858706
FDW24,OUT018,27.436507816346946
NCX42,OUT018,46.1384888963418
NCA53,OUT035,30.445690564705153
FDI45,OUT019,23.126844822904093
FDG46,OUT046,41.7515690781835
FDM20,OUT010,34.733288502717905
FDW11,OUT010,4.526853035439705
FDX08,OUT035,51.88577715222794
NCK17,OUT035,29.148150651623915
FDK32,OUT018,44.07886364604793
NCA42,OUT035,48.53921863142559
DRI01,OUT035,49.970417601935274
NCL55,OUT049,64.47532756911042
DRE25,OUT018,33.668595963055694
FDD14,OUT017,53.133456624459946
FDB10,OUT046,61.35492160873138
DRN11,OUT035,46.10138602886708
FDP38,OUT018,28.133156502889612
NCA30,OUT017,53.072795155754086
FDT15,OUT017,53.74837572945844
NCP55,OUT018,28.518002166937436
FDF12,OUT035,47.11533558279354
FDM21,OUT018,61.12937353068889
FDX56,OUT035,56.47737278716266
FDF10,OUT017,46.96065187466875
FDT32,OUT045,53.681008885581356
FDM51,OUT018,36.36595270451629
NCR50,OUT018,43.966219447764836
FDI19,OUT049,62.57587196902278
FDX21,OUT017,40.697236634996266
FDR31,OUT035,46.779983016737155
FDY02,OUT013,63.67832555575887
NCA29,OUT045,50.25644823673361
NCX17,OUT046,60.04726541141681
FDM12,OUT045,54.15532202007302
FDI53,OUT027,60.95773407696792
NCU30,OUT049,49.41331804541378
FDC56,OUT027,54.563509635520276
FDK27,OUT018,39.58474013011314
NCK18,OUT017,49.86308327315138
FDB52,OUT019,35.18431045693404
DRG25,OUT027,65.28480065766871
FDZ13,OUT049,32.04710801736144
FDB57,OUT019,31.256986258197678
FDR40,OUT046,35.966715415045094
NCO14,OUT019,1.2595908743742807
NCN19,OUT045,53.922656240263116
FDQ28,OUT019,19.404154131089623
FDO13,OUT018,45.50743608723183
FDK48,OUT013,34.832206918069254
FDU07,OUT018,43.88782496821005
FDW20,OUT046,42.53157968004381
FDV12,OUT010,11.553164010682702
FDH24,OUT013,47.84695220700157
FDV59,OUT049,57.55705970274723
FDK57,OUT045,42.37096049265808
FDL16,OUT027,41.61801998437812
NCQ17,OUT046,47.71177932230426
FDJ15,OUT018,48.54004363102914
FDX24,OUT049,38.29665538652357
FDT47,OUT046,38.45758494374349
FDT10,OUT049,33.11634246215141
FDZ37,OUT018,34.64987174789065
FDW43,OUT027,73.00009520509104
DRN36,OUT017,37.6531689654977
FDJ14,OUT045,36.81678831297054
FDA32,OUT013,57.32345941191513
FDJ38,OUT019,26.523867960703985
FDQ57,OUT017,47.27074030649877
NCQ41,OUT019,26.00270891202629
FDG56,OUT049,32.61783181245227
DRC13,OUT027,55.10748905027362
FDV55,OUT035,46.03571841447032
FDQ49,OUT045,48.065246255040286
FDE29,OUT010,3.888831612813277
FDR03,OUT013,56.28108542548217
FDD45,OUT049,37.86320691107401
FDN38,OUT010,36.893838790729326
FDT56,OUT046,32.05239257340931
FDT48,OUT045,55.5883514558741
FDU03,OUT049,52.72516562597037
FDC56,OUT010,14.045151473288179
NCO43,OUT027,51.39616492984077
FDQ27,OUT017,40.24477128234111
FDR03,OUT046,56.97946193420794
DRH23,OUT010,3.1723053312618372
FDG22,OUT045,29.287881877794717
NCJ42,OUT013,38.43485587551669
FDR24,OUT046,37.80702750869183
FDW60,OUT035,52.2433176225326
FDJ08,OUT013,52.70215880440205
DRL59,OUT018,27.485213329785765
FDG60,OUT010,33.07056283504906
FDW27,OUT017,49.234717709787766
FDX14,OUT018,30.25265983054038
FDC20,OUT013,30.912272364835836
NCS29,OUT018,62.145682499752816
FDJ56,OUT046,38.5515156698533
FDB20,OUT019,6.675330689480212
FDL28,OUT027,72.32629706733354
FDW01,OUT018,44.53530259961009
FDL03,OUT046,55.50049748126931
FDX22,OUT049,57.71562344492495
FDJ21,OUT035,46.90173582140989
FDR31,OUT045,47.03925283069656
FDG21,OUT035,48.92379818390202
FDS22,OUT027,42.73146980351882
FDK08,OUT035,39.03189116447169
FDE17,OUT018,43.56731666859624
NCN30,OUT017,38.143333744958234
FDT50,OUT046,37.45731346723649
NCX42,OUT049,49.3013610872737
FDJ12,OUT035,57.35057110834409
NCA18,OUT027,53.932630512790446
FDP23,OUT019,29.49535822450361
FDX12,OUT013,62.00201286896823
FDN40,OUT018,43.497546118291304
FDV48,OUT035,35.99085602170644
NCY54,OUT013,49.42752760773721
FDL16,OUT010,1.3476717442503414
FDR45,OUT018,58.70634141644155
FDJ52,OUT046,48.445195645009
DRG01,OUT017,34.65171202285515
FDP52,OUT013,59.36301282836518
FDU58,OUT017,54.16037296812183
FDL02,OUT045,40.62342282750233
FDG28,OUT013,61.691686895906095
FDA19,OUT035,43.62639644325656
FDW46,OUT027,46.52958256602725
NCD43,OUT049,39.31566068697766
DRG39,OUT013,28.922992563556143
NCF55,OUT049,28.245925663420685
FDJ07,OUT046,42.26074628571279
FDE08,OUT046,46.84262334483167
FDP56,OUT019,2.196684163354165
FDT45,OUT045,31.358648907519907
FDF17,OUT018,50.53702058441155
FDX44,OUT046,36.77708748935911
FDM28,OUT027,63.94733308659524
FDI36,OUT049,55.6248627909578
FDS07,OUT045,41.09990493964901
FDD36,OUT045,41.99876974207097
FDW11,OUT046,31.93528091140331
FDN40,OUT049,47.350051905977104
NCQ18,OUT049,38.04938515045489
NCQ54,OUT017,49.73265746657231
NCS42,OUT045,37.14994902353849
DRH39,OUT010,5.672911996679284
FDC09,OUT027,52.35388354413185
FDT08,OUT010,19.450850211898228
FDC08,OUT035,59.80020175085408
FDT20,OUT017,28.772298444291472
FDS35,OUT035,32.53830914247889
FDX58,OUT018,49.1597091475099
FDW58,OUT046,40.06133634753662
DRD27,OUT046,37.42249416344926
FDH32,OUT019,9.948956931836006
FDS26,OUT035,64.11597525848626
FDQ31,OUT046,37.08804625335518
FDP11,OUT018,54.48308711110726
FDD58,OUT017,39.362662014083945
FDM33,OUT045,58.38094242464016
FDZ16,OUT049,54.174578586273334
NCS29,OUT010,38.14444606260098
NCM18,OUT019,3.557332418295432
FDP11,OUT049,58.040135064211945
NCC42,OUT017,45.76950197290666
DRM23,OUT046,50.45391220219417
NCN55,OUT027,74.34854213664175
FDK46,OUT013,64.42128016396305
FDR01,OUT046,56.295797463014246
NCA05,OUT045,46.88149981490951
NCP43,OUT017,52.013582288690294
FDR12,OUT010,23.491057308133843
FDQ01,OUT013,64.57600074429445
FDM13,OUT046,43.471162061284055
FDQ19,OUT017,63.04323354270756
FDK56,OUT019,24.24473021539827
NCX06,OUT010,24.557054648688585
FDO56,OUT027,54.796587601979745
FDU45,OUT045,41.56541581847765
FDI16,OUT019,2.6748462576462355
FDL32,OUT046,41.05495145905517
FDA07,OUT046,43.11986227661907
FDA14,OUT045,45.16036636439092
FDV46,OUT027,58.30470131706408
NCO07,OUT035,57.7416267716637
NCP41,OUT046,39.69714189453766
FDY60,OUT018,42.9749592687773
FDN38,OUT017,65.04462998349561
FDO15,OUT046,35.45106406226265
FDT60,OUT013,41.98157748588952
FDA55,OUT035,59.55798371375372
FDE02,OUT010,10.90521113507245
DRJ39,OUT049,57.40763996711153
FDV34,OUT035,35.57934544245019
FDS20,OUT027,65.1029010022367
FDF02,OUT027,52.481611516828565
FDW40,OUT017,45.92052870075946
NCB43,OUT046,52.544159076587114
FDR58,OUT017,38.00647954415131
DRJ59,OUT035,29.133616450078527
NCD30,OUT017,38.57726004996086
FDE14,OUT017,39.9315654180019
FDC28,OUT018,36.188912713234394
FDU16,OUT018,32.505970372069655
NCD19,OUT035,31.558255364439624
FDU21,OUT046,28.9461430943712
FDV59,OUT027,70.25860684470138
FDU03,OUT045,53.01990310145556
FDC33,OUT010,27.971877067465506
NCR42,OUT035,28.039447321054606
DRH59,OUT035,34.83755519298179
NCM31,OUT035,46.27267937833244
FDS50,OUT035,57.61445985661445
FDP39,OUT046,31.280906884130367
FDQ55,OUT013,41.26819722821646
FDV36,OUT019,14.91864438847793
FDI05,OUT027,47.26667464153605
FDS45,OUT027,53.32015430420213
FDA39,OUT045,29.251147335316517
FDC37,OUT010,12.836933378831567
FDJ60,OUT027,62.90171866906946
DRQ35,OUT046,42.58866348364445
NCJ06,OUT046,41.716854111175316
NCY42,OUT018,42.58810974285348
DRM37,OUT049,54.142284248713295
FDR14,OUT045,29.356225203263428
FDE51,OUT049,28.892062962486257
FDT33,OUT017,50.85090650784552
FDR08,OUT013,40.041064559423894
FDE36,OUT010,22.36414432807746
FDL22,OUT019,9.290522049370548
FDR44,OUT013,43.620513349431086
FDI56,OUT019,8.545638785028325
FDE47,OUT010,15.488026775886382
FDV27,OUT010,10.340118899234254
FDV10,OUT049,30.1184667449106
FDC40,OUT045,34.28941909034016
NCX41,OUT013,56.19050218190582
NCQ38,OUT027,52.41312348235636
FDV12,OUT027,52.09543907091429
FDE52,OUT017,36.36090853637074
FDG20,OUT027,64.13224583048881
FDV16,OUT027,40.36422354606112
FDI32,OUT017,40.98723495278299
FDJ32,OUT049,32.70987341070947
FDN39,OUT018,47.388000671821594
FDY34,OUT017,50.96803838100397
FDC14,OUT035,30.42672439244693
FDA55,OUT017,59.79967101572499
FDZ50,OUT010,23.681263940255647
DRG13,OUT049,48.91701941988214
FDP01,OUT013,46.54810296851047
NCG54,OUT017,50.683577678698434
FDM13,OUT045,43.59015141291925
NCO18,OUT027,64.0664086290484
NCW41,OUT013,47.29232670896203
FDM52,OUT027,58.78022258092016
NCF55,OUT035,28.13557498988871
FDT09,OUT046,44.719780926254636
NCM19,OUT035,40.834973399646124
FDW12,OUT018,43.89881758296483
FDP15,OUT019,36.37573380238448
FDK36,OUT045,30.747926859019934
FDZ25,OUT035,51.85657397522265
NCW06,OUT049,53.915127737516464
FDW60,OUT046,52.53122516579041
DRC49,OUT013,44.90659478299556
NCT17,OUT035,53.58705512887378
NCN06,OUT018,45.6148970479521
FDC45,OUT013,49.38129919723106
DRJ47,OUT019,22.267100321639262
NCF06,OUT045,64.71983457662355
FDE21,OUT010,14.044154745545004
DRG27,OUT013,27.032493463493978
FDW40,OUT049,45.477739338721896
NCO53,OUT046,52.317245033455855
FDE23,OUT049,30.05783121956795
FDQ16,OUT046,39.58334317957244
FDS26,OUT045,63.521785295496905
FDZ13,OUT010,3.5383812411884508
FDS14,OUT049,46.9775151087584
FDC10,OUT045,42.62127163638902
FDY16,OUT049,52.7586208509251
FDJ20,OUT035,43.2083723994372
FDV43,OUT035,29.28900701558124
FDZ32,OUT027,52.69812427521902
FDR23,OUT046,50.578330842688416
FDN24,OUT035,31.239222099537578
FDE34,OUT027,65.16587855328177
FDU31,OUT013,57.927474695504564
FDW33,OUT018,36.79453519480451
FDU26,OUT046,40.737539508179616
FDE20,OUT027,63.23877799067201
NCW05,OUT035,39.45915157889525
FDB22,OUT018,44.34449430638117
FDO56,OUT046,41.84027444900135
FDA19,OUT027,56.15236395801096
DRI39,OUT045,30.16400946757944
FDH52,OUT018,28.74053287609619
FDZ50,OUT035,51.57081722471855
NCN42,OUT035,46.37368908422772
FDB53,OUT013,45.31960851388487
DRG11,OUT017,40.59608523528983
DRK11,OUT027,59.48027927293136
FDQ60,OUT017,43.37723271308867
FDT36,OUT017,28.363625421559128
DRG25,OUT018,48.810613028694355
DRJ23,OUT046,53.552503701887
FDG05,OUT035,48.27801139518142
NCK06,OUT018,38.77483194310347
FDU52,OUT017,47.54836184723742
FDW07,OUT018,33.40997785231112
NCM17,OUT045,29.68837280937379
FDA22,OUT045,49.96483561623389
NCA41,OUT018,50.6995746856748
FDF38,OUT035,30.56748906739491
FDH52,OUT046,32.52429531206274
FDY58,OUT019,31.611951319594503
FDZ16,OUT045,54.011721642454795
NCM18,OUT017,32.448960518850214
FDA22,OUT018,46.20948127499637
NCJ43,OUT035,51.317912096152305
FDI34,OUT027,73.44172786438614
FDG56,OUT046,32.680703879169265
FDS34,OUT046,41.91088376685642
DRC01,OUT035,30.70137822353152
FDQ04,OUT035,28.443712094575645
FDK04,OUT035,31.550679845241497
FDT51,OUT049,41.4181757022416
FDV26,OUT017,53.84458223133999
FDS04,OUT049,45.38159287174272
FDW43,OUT018,56.649551824874074
FDQ28,OUT010,19.888374221134466
NCK06,OUT017,42.51269060059199
FDS23,OUT018,39.81954961754345
FDZ36,OUT019,25.545897457963846
FDE56,OUT018,29.145877836155627
FDW10,OUT027,64.09618608189359
NCN14,OUT045,52.80058458743433
NCQ18,OUT045,38.00141632990451
FDW08,OUT017,40.19767150398248
FDU43,OUT035,61.512178187953175
FDR33,OUT010,13.050452639826435
FDM24,OUT010,20.194324605426853
NCZ05,OUT046,39.25308319268756
NCV41,OUT035,40.93283102329794
FDV11,OUT018,47.48100704154201
NCY05,OUT035,28.465510081257065
FDV44,OUT018,50.31390617532316
FDW32,OUT049,36.48846204304678
NCU18,OUT027,58.133875315635144
NCC43,OUT035,63.70133951200648
FDW19,OUT013,40.27570894302344
FDN31,OUT035,53.831148625030416
FDI48,OUT045,31.338771889576392
FDS24,OUT017,37.927085414507644
FDF46,OUT049,41.92545564237386
DRG23,OUT017,47.571090734725715
FDG14,OUT018,44.93091024658459
NCY30,OUT049,51.60209294273859
FDO28,OUT018,38.66364250934298
DRD24,OUT035,45.24696628904153
FDI33,OUT049,37.55287659652377
FDN32,OUT046,52.76615103271231
FDR16,OUT045,57.19313082521162
FDF26,OUT046,48.875144812271834
NCN29,OUT018,26.929356501519923
FDE20,OUT045,50.51374796930521
FDA46,OUT046,54.11419554899317
FDU28,OUT045,52.90529442272861
FDQ48,OUT045,39.37105117935143
FDV36,OUT013,42.98694279080298
FDR14,OUT018,26.043484354475577
FDP23,OUT017,57.97829120104836
FDP56,OUT013,30.088922667498856
FDK48,OUT010,7.67908632851357
FDR48,OUT046,47.49364328952104
NCY29,OUT049,31.7552871227698
FDM22,OUT018,28.389621966296453
DRJ01,OUT013,47.70894517062552
FDZ43,OUT045,62.81761760875586
FDV03,OUT035,48.081717398073515
FDX11,OUT027,65.31825676610381
NCA41,OUT027,66.7294930919243
FDE38,OUT017,50.96719554353147
FDI27,OUT018,25.59544555009342
FDN32,OUT013,51.70309671961035
NCN43,OUT017,42.86144047283705
FDB47,OUT027,69.25283552593368
FDV03,OUT017,48.405433505840705
NCN30,OUT045,38.24258562811024
NCV54,OUT010,14.396862322102404
FDV07,OUT013,39.758626743901395
FDP07,OUT049,54.765463701671656
FDK48,OUT018,31.33573030902958
FDM15,OUT019,19.666697500056262
FDY19,OUT027,54.20620291449146
FDK46,OUT046,65.35299580924331
FDY11,OUT045,34.03792035189368
FDH09,OUT046,32.399081881852
FDO08,OUT027,62.45108829803342
FDU14,OUT013,61.47907115758459
FDD22,OUT027,53.71359394855444
FDM27,OUT017,48.98066906422973
FDL02,OUT027,53.461049906136985
NCA17,OUT035,46.61129771772843
FDE38,OUT019,21.963664269599473
NCG07,OUT049,53.1950302593496
DRC27,OUT013,60.95201445824177
FDA27,OUT035,63.434002995668685
FDW40,OUT045,45.429803146718136
DRI11,OUT013,40.73201291116562
FDN50,OUT046,39.08787946519613
FDR12,OUT046,51.18448023229006
FDT34,OUT027,52.17090354482136
FDW11,OUT035,32.188875247233376
NCO30,OUT027,64.906028651107
FDZ34,OUT017,54.502801593368794
FDU45,OUT017,41.9090448832624
NCD42,OUT035,28.538703112802857
FDX25,OUT045,52.75340514346335
NCR29,OUT046,31.645762528440656
FDX43,OUT019,21.82536454005095
FDB04,OUT010,8.13364224381915
FDR49,OUT027,43.13504549620585
FDS39,OUT018,42.67638890017014
FDW58,OUT045,40.015507499965224
FDG22,OUT019,1.0634892379086782
FDG31,OUT017,33.32620681531169
NCV53,OUT027,74.41322019924738
DRJ37,OUT035,46.523304868299206
FDV07,OUT035,40.582975755011596
FDW52,OUT018,46.05952293290796
FDT15,OUT045,53.47044155615375
FDD02,OUT018,39.10732317292503
FDM16,OUT035,34.58163993019682
NCE55,OUT046,50.837233150721225
FDB57,OUT018,55.65010428487404
FDQ04,OUT013,28.24297400361317
FDQ47,OUT019,-0.6924750541675184
FDY14,OUT019,36.06741163330079
DRK37,OUT017,53.09779109435207
FDO25,OUT017,57.79257937249043
FDL57,OUT046,65.69631718963393
NCK29,OUT018,39.04935584366323
FDK46,OUT027,78.16256914558105
NCB43,OUT010,24.71178501889065
DRE01,OUT027,73.6791803474215
FDC46,OUT018,49.37845188634758
FDQ23,OUT045,39.271460418075016
FDX38,OUT049,29.832673226740326
FDG60,OUT018,57.796544998513546
FDW55,OUT017,63.667637682036435
FDP39,OUT013,30.201547099572267
